"concentration","area","scenario","water","week"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.0464,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.0208333333333333,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.000266666666666667,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.00416666666666667,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
5e-06,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.0166666666666667,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.0166666666666667,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.00416666666666667,"bag packing","Baseline","Dry","1"
0.0208333333333333,"bag packing","Baseline","Dry","1"
0.000851063829787234,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.0375,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.0166666666666667,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.00833333333333333,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0.00176470588235294,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
0,"bag packing","Baseline","Dry","1"
