"prevalence","scenario","water","week"
3.77358490566038,"AI_02/C2","Wet","1"
15.0943396226415,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
18.8679245283019,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
5.66037735849057,"AI_02/C2","Wet","1"
9.43396226415094,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
5.66037735849057,"AI_02/C2","Wet","1"
9.43396226415094,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
18.8679245283019,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
24.5283018867925,"AI_02/C2","Wet","1"
13.2075471698113,"AI_02/C2","Wet","1"
9.43396226415094,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
5.66037735849057,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
16.9811320754717,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
13.2075471698113,"AI_02/C2","Wet","1"
18.8679245283019,"AI_02/C2","Wet","1"
13.2075471698113,"AI_02/C2","Wet","1"
11.3207547169811,"AI_02/C2","Wet","1"
13.2075471698113,"AI_02/C2","Wet","1"
24.5283018867925,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
30.188679245283,"AI_02/C2","Wet","1"
11.3207547169811,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
9.43396226415094,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
35.8490566037736,"AI_02/C2","Wet","1"
28.3018867924528,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
24.5283018867925,"AI_02/C2","Wet","1"
9.43396226415094,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
9.43396226415094,"AI_02/C2","Wet","1"
30.188679245283,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
22.6415094339623,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
9.43396226415094,"AI_02/C2","Wet","1"
22.6415094339623,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
20.7547169811321,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
32.0754716981132,"AI_02/C2","Wet","1"
5.66037735849057,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
11.3207547169811,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
5.66037735849057,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
35.8490566037736,"AI_02/C2","Wet","1"
11.3207547169811,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
33.9622641509434,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
24.5283018867925,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
3.77358490566038,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
1.88679245283019,"AI_02/C2","Wet","1"
0,"AI_02/C2","Wet","1"
7.54716981132075,"AI_02/C2","Wet","1"
5.26315789473684,"AI_02/C2","Dry","1"
6.4327485380117,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
5.26315789473684,"AI_02/C2","Dry","1"
2.92397660818713,"AI_02/C2","Dry","1"
2.92397660818713,"AI_02/C2","Dry","1"
8.18713450292398,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
5.26315789473684,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
2.33918128654971,"AI_02/C2","Dry","1"
3.50877192982456,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
3.50877192982456,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
4.67836257309941,"AI_02/C2","Dry","1"
4.09356725146199,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
2.33918128654971,"AI_02/C2","Dry","1"
2.33918128654971,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
4.09356725146199,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
4.09356725146199,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
3.50877192982456,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
10.5263157894737,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
5.26315789473684,"AI_02/C2","Dry","1"
2.92397660818713,"AI_02/C2","Dry","1"
3.50877192982456,"AI_02/C2","Dry","1"
4.67836257309941,"AI_02/C2","Dry","1"
3.50877192982456,"AI_02/C2","Dry","1"
4.09356725146199,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
4.09356725146199,"AI_02/C2","Dry","1"
9.94152046783626,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
7.60233918128655,"AI_02/C2","Dry","1"
4.09356725146199,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
5.26315789473684,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
9.94152046783626,"AI_02/C2","Dry","1"
2.33918128654971,"AI_02/C2","Dry","1"
2.33918128654971,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
4.67836257309941,"AI_02/C2","Dry","1"
5.84795321637427,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
2.33918128654971,"AI_02/C2","Dry","1"
8.18713450292398,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
8.18713450292398,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
4.67836257309941,"AI_02/C2","Dry","1"
0.584795321637427,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
1.16959064327485,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
8.7719298245614,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
5.26315789473684,"AI_02/C2","Dry","1"
5.26315789473684,"AI_02/C2","Dry","1"
6.4327485380117,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
1.75438596491228,"AI_02/C2","Dry","1"
0,"AI_02/C2","Dry","1"
8.7719298245614,"AI_02/C2","Dry","1"
3.77358490566038,"AI_02/C2","Wet","2"
18.8679245283019,"AI_02/C2","Wet","2"
9.43396226415094,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
5.66037735849057,"AI_02/C2","Wet","2"
5.66037735849057,"AI_02/C2","Wet","2"
7.54716981132075,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
9.43396226415094,"AI_02/C2","Wet","2"
5.66037735849057,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
7.54716981132075,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
16.9811320754717,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
0,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
0,"AI_02/C2","Wet","2"
0,"AI_02/C2","Wet","2"
0,"AI_02/C2","Wet","2"
30.188679245283,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
0,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
9.43396226415094,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
7.54716981132075,"AI_02/C2","Wet","2"
24.5283018867925,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
7.54716981132075,"AI_02/C2","Wet","2"
7.54716981132075,"AI_02/C2","Wet","2"
11.3207547169811,"AI_02/C2","Wet","2"
20.7547169811321,"AI_02/C2","Wet","2"
22.6415094339623,"AI_02/C2","Wet","2"
1.88679245283019,"AI_02/C2","Wet","2"
16.9811320754717,"AI_02/C2","Wet","2"
3.77358490566038,"AI_02/C2","Wet","2"
11.3207547169811,"AI_02/C2","Wet","2"
0,"AI_02/C2","Wet","2"
16.9811320754717,"AI_02/C2","Wet","2"
