1	6
1	8
1	9
1	170
2	6
2	10
2	11
2	170
3	6
4	5
6	7
7	223
12	13
12	31
12	196
16	18
16	20
16	30
16	204
21	49
23	32
24	16
29	206
33	171
33	188
34	171
34	188
35	171
35	188
116	210
139	174
140	174
141	174
142	174
165	208
165	214
166	208
169	182
174	126
174	127
174	127
174	128
174	128
174	129
174	129
174	130
174	130
174	131
174	131
174	132
174	132
174	134
175	126
176	127
177	129
178	130
179	131
180	132
181	134
182	199
188	189
191	166
198	171
209	222
223	186
223	197
223	224
224	194
224	195
20	24
