"concentration","area","scenario","water","week"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00723611766556552,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000429160568619773,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00127272727272727,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.0305175397199937,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
2.1715311928421e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00440459336164858,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00355818249869409,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.373131980493944,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.0462482302973101,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000943841434638981,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.011620153146866,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00157306905773163,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
4e-04,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00850909090909091,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
3.63636363636364e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00251691049237062,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.047192071731949,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.308571428571429,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
3.63636363636364e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
3.63636363636364e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000629227623092654,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
7.27272727272727e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.102327272727273,"tray packing","Baseline","Dry","1"
0.0103272727272727,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000363636363636364,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.0215636363636364,"tray packing","Baseline","Dry","1"
0.2044,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000629227623092654,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000509090909090909,"tray packing","Baseline","Dry","1"
0.000629227623092654,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
3.63636363636364e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.0016,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00251691049237062,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000509090909090909,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.0499272727272727,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00687272727272727,"tray packing","Baseline","Dry","1"
0.000618181818181818,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000629227623092654,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000109090909090909,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00636363636363636,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
3.63636363636364e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000145454545454545,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000109090909090909,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000109090909090909,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
3.63636363636364e-05,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.0720465628441089,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000436363636363636,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00534545454545455,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.00170909090909091,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0.000218181818181818,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
0,"tray packing","Baseline","Dry","1"
